EventName,DriverNumber,Compound,ClassifiedPosition
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,20,MEDIUM,10.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,22,MEDIUM,7.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,23,MEDIUM,11.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,24,SOFT,15.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,27,HARD,9.0
Australian Grand Prix,3,SOFT,12.0
Australian Grand Prix,3,SOFT,12.0
Australian Grand Prix,3,SOFT,12.0
Australian Grand Prix,3,SOFT,12.0
Australian Grand Prix,3,SOFT,12.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,31,MEDIUM,16.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,4,MEDIUM,3.0
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,44,SOFT,
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,55,MEDIUM,1.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,63,MEDIUM,17.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,77,MEDIUM,14.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Australian Grand Prix,81,MEDIUM,4.0
Japanese Grand Prix,1,MEDIUM,1.0
Japanese Grand Prix,11,MEDIUM,2.0
Japanese Grand Prix,55,MEDIUM,3.0
Japanese Grand Prix,16,MEDIUM,4.0
Japanese Grand Prix,4,MEDIUM,5.0
Japanese Grand Prix,14,SOFT,6.0
Japanese Grand Prix,63,MEDIUM,7.0
Japanese Grand Prix,81,MEDIUM,8.0
Japanese Grand Prix,44,MEDIUM,9.0
Japanese Grand Prix,22,MEDIUM,10.0
Japanese Grand Prix,27,SOFT,11.0
Japanese Grand Prix,18,SOFT,12.0
Japanese Grand Prix,20,MEDIUM,13.0
Japanese Grand Prix,77,SOFT,14.0
Japanese Grand Prix,31,SOFT,15.0
Japanese Grand Prix,10,SOFT,16.0
Japanese Grand Prix,2,SOFT,17.0
Japanese Grand Prix,24,MEDIUM,
Japanese Grand Prix,3,MEDIUM,
Japanese Grand Prix,23,SOFT,
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,1,MEDIUM,1.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,10,MEDIUM,13.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,11,MEDIUM,3.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,14,MEDIUM,7.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,16,MEDIUM,4.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,18,SOFT,15.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,2,SOFT,17.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,20,HARD,16.0
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,22,SOFT,
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,23,MEDIUM,12.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,24,MEDIUM,14.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,27,MEDIUM,10.0
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,3,MEDIUM,
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,31,MEDIUM,11.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,4,MEDIUM,2.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,44,SOFT,9.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,55,MEDIUM,5.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,63,MEDIUM,6.0
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,77,MEDIUM,
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Chinese Grand Prix,81,MEDIUM,8.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,1,MEDIUM,2.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,10,MEDIUM,12.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,11,MEDIUM,4.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,14,HARD,9.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,16,MEDIUM,3.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,18,MEDIUM,17.0
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,2,MEDIUM,
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,20,HARD,19.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,22,MEDIUM,7.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,23,MEDIUM,18.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,24,MEDIUM,14.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,27,MEDIUM,11.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
Miami Grand Prix,3,HARD,15.0
